"0","1","0","4","5","1","8","7","5","8","1","8","9","11","6","1","4","4","1","1","9","9","7","8","15","9","5","3","6","5","4","3","4","2","5","5","1","5","1","7","2","6","1","1","9","1","6","1","1","9","1","9","1","5","3","10","9","9","9","9","10","9","10","9","9","4","9","1","9","1","1","1","1","7","4","7","4","2","2","2","11","3","8","2","2","2","4","11","6","11","4","2","atla1278","Ab12"
"0","1","0","4","5","1","8","4","4","9","1","8","9","11","2","9","1","1","1","1","6","9","10","1","8","1","5","3","6","8","7","3","3","4","5","2","7","5","1","7","2","6","4","1","9","1","6","9","2","9","1","9","1","5","3","10","9","3","10","9","10","9","10","9","9","3","4","3","9","1","1","1","1","7","4","7","4","3","2","2","9","4","8","2","2","1","4","8","6","69","3","1","atla1278","Ab13"
"1","0","0","3","6","1","8","5","5","8","1","8","9","11","6","1","4","3","1","1","9","9","1","3","2","2","5","5","6","6","5","3","3","2","6","3","6","1","2","7","2","7","1","1","9","1","6","9","2","6","1","9","2","3","3","10","9","9","10","9","9","9","10","9","9","4","9","1","9","1","1","7","2","7","4","6","1","4","2","2","2","4","8","2","2","11","4","8","6","13","6","2","atla1278","Ab14"
"0","1","0","3","6","1","8","5","5","9","1","8","9","11","6","1","4","4","1","1","9","9","6","4","5","2","5","3","6","7","4","3","3","2","6","4","6","2","1","7","2","6","1","1","9","1","6","9","1","9","1","9","1","5","3","10","9","9","10","9","10","9","10","9","9","2","9","1","9","3","2","1","1","7","4","7","4","2","2","2","9","4","8","2","2","2","4","8","2","11","7","1","atla1278","Ab15"
"0","1","1","3","5","1","8","5","5","2","1","10","2","6","2","9","1","1","4","4","9","9","12","5","15","9","4","3","6","5","4","3","3","4","6","4","6","2","1","7","2","6","3","1","9","1","6","9","1","5","1","2","2","6","3","10","9","9","10","9","9","9","9","1","9","4","2","1","9","4","2","3","5","1","9","3","1","4","2","2","3","4","8","5","2","8","8","8","6","13","6","1","atla1278","Ab19"
"1","1","0","2","6","1","8","8","4","8","1","8","2","6","6","2","4","4","1","1","9","9","1","3","15","9","5","3","6","6","5","3","4","1","6","5","6","2","2","7","2","6","1","1","9","1","6","9","4","6","1","9","1","5","3","10","9","9","10","9","9","9","10","9","9","4","9","1","9","1","1","1","1","7","4","7","4","4","2","2","11","3","8","2","2","2","4","8","6","69","6","2","atla1278","Ab2"
"1","2","1","2","4","3","2","5","5","9","1","10","9","1","3","9","1","1","1","1","4","2","7","8","15","9","4","5","6","3","2","2","4","2","8","2","1","1","1","7","2","7","5","1","9","1","6","1","3","5","1","2","1","5","3","10","9","9","9","9","9","9","9","9","9","4","9","1","9","4","3","1","1","7","2","7","2","2","2","2","2","4","8","5","2","2","8","8","6","13","6","1","atla1278","Ab3"
"0","1","1","3","5","1","8","8","4","8","1","8","9","11","6","1","4","3","1","1","9","9","12","5","15","9","6","3","6","7","2","2","3","4","8","5","6","3","1","7","2","6","1","1","9","9","6","1","1","6","1","1","1","5","3","10","10","9","9","9","9","9","9","9","9","4","9","1","9","1","1","1","2","1","9","7","1","6","2","2","2","4","8","5","2","2","8","8","5","12","6","2","atla1278","Ab4"
"1","1","1","2","5","1","8","5","5","8","1","8","9","1","6","2","3","1","3","1","9","9","1","3","2","2","5","3","6","7","4","3","3","2","6","6","1","2","1","7","1","6","2","1","9","8","6","1","1","6","1","2","1","5","3","10","9","9","9","9","9","9","9","9","9","4","9","1","9","4","3","1","1","7","4","2","1","6","2","2","2","4","8","5","2","2","2","8","5","13","6","2","atla1278","Ab5"
"1","1","0","2","6","1","8","8","4","8","1","8","9","11","2","9","4","3","3","1","9","9","1","3","2","2","5","5","6","7","4","3","3","3","8","6","7","4","1","7","2","7","2","1","8","8","6","9","3","5","1","9","1","5","3","9","9","3","10","9","9","9","10","9","9","4","9","1","9","2","2","1","1","1","9","7","4","4","2","2","2","4","8","2","2","2","8","9","6","11","6","2","atla1278","Ab6"
"1","1","0","3","5","1","8","5","5","9","1","8","9","11","3","9","4","1","1","1","9","9","10","1","8","1","5","5","6","6","4","3","4","1","6","5","1","5","2","7","2","7","1","1","9","1","6","9","1","6","1","9","1","5","3","10","9","9","10","9","9","9","10","9","9","4","9","1","9","1","1","1","1","1","9","7","4","3","2","2","2","4","8","2","2","2","7","8","6","11","4","1","atla1278","Ab8"
"0","1","0","4","5","1","8","5","5","8","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","5","3","6","8","7","3","4","2","8","6","1","5","1","7","2","6","1","1","9","1","6","8","2","6","1","9","1","5","3","10","3","9","9","9","9","9","10","9","9","3","9","3","9","1","1","3","5","7","4","7","4","6","2","2","11","3","8","2","2","2","4","8","2","39","1","2","atla1278","Ab9"
"1","0","0","3","6","1","8","7","5","10","1","10","9","1","3","9","3","3","4","4","9","9","9","4","6","3","5","3","6","3","4","3","2","2","6","6","1","2","1","7","2","6","2","1","9","5","6","1","3","6","1","1","1","5","3","10","9","9","9","9","9","9","9","9","9","2","9","1","9","4","2","2","3","1","9","3","2","6","2","2","2","4","8","2","2","2","4","8","2","26","6","2","atla1278","Ac1"
"1","2","1","1","5","2","3","5","5","9","1","1","3","9","2","9","1","1","4","4","9","9","1","3","1","1","5","3","6","7","3","3","3","1","6","3","1","2","1","7","2","6","3","1","9","8","6","8","2","6","1","1","2","5","3","10","9","9","9","9","9","9","9","9","9","1","9","1","9","3","2","2","4","3","4","3","4","1","2","2","8","4","8","5","2","2","8","8","2","25","8","1","atla1278","Ac10"
"0","1","3","0","6","3","8","7","5","1","1","1","9","10","6","1","1","1","4","4","9","9","1","3","1","1","5","3","6","7","4","3","2","2","5","5","6","3","1","3","1","6","3","1","8","8","8","1","1","6","1","3","1","2","3","9","9","9","9","9","9","3","9","9","9","1","9","1","9","4","3","2","3","7","4","2","4","6","5","2","2","8","8","2","2","2","4","8","4","13","6","2","atla1278","Ac11"
"1","1","1","1","6","1","8","2","2","1","1","1","9","11","6","1","1","1","4","4","9","9","1","3","15","9","5","3","5","7","3","3","2","4","6","5","6","3","1","3","1","6","3","1","9","1","6","8","1","3","1","2","3","5","3","10","9","9","9","9","9","9","9","9","9","4","9","1","9","4","2","2","4","3","4","3","4","6","5","2","7","8","8","5","4","8","8","8","4","13","6","2","atla1278","Ac14"
"0","1","1","1","7","1","8","5","5","10","1","1","2","6","3","9","1","1","4","4","9","9","8","7","15","9","5","3","6","7","3","3","2","1","8","5","6","5","1","3","1","6","3","1","1","1","6","8","1","6","1","6","8","5","3","9","9","9","9","9","9","9","9","9","9","4","9","2","9","3","2","2","4","3","4","3","1","1","5","2","3","8","8","2","2","2","4","8","8","25","2","1","atla1278","Ac23"
"1","1","1","0","7","2","3","4","4","9","2","3","1","10","3","9","1","1","4","4","2","9","1","3","1","1","5","3","6","4","3","3","3","3","6","3","1","3","1","3","1","6","7","1","9","8","6","8","3","5","1","2","2","5","3","10","9","9","9","9","9","9","9","9","9","4","9","1","9","2","2","2","4","3","4","3","2","1","2","2","2","4","8","5","2","2","4","8","6","25","6","1","atla1278","Ac3"
"0","1","1","2","6","1","8","7","5","9","1","4","2","6","3","9","1","1","4","4","9","9","1","3","15","9","5","3","6","6","4","3","1","3","6","5","1","2","1","7","2","6","3","1","9","9","6","8","1","6","1","2","1","5","3","10","10","9","9","9","9","9","9","9","9","1","9","1","9","2","2","2","4","3","2","3","2","6","2","2","2","4","8","5","2","2","4","8","6","25","6","1","atla1278","Ac30"
"0","1","3","1","5","2","3","2","2","9","1","1","2","6","3","9","1","1","4","3","9","9","1","3","1","1","5","3","5","7","5","3","3","3","6","2","6","2","1","3","1","6","3","1","9","1","6","1","1","9","1","1","3","5","3","10","9","9","9","9","10","9","9","9","9","4","9","1","9","3","2","2","4","3","2","3","2","6","2","2","7","4","8","2","1","11","4","8","6","26","1","1","atla1278","Ac34"
"0","1","2","1","6","1","8","7","2","10","1","1","9","11","2","9","1","1","4","4","9","9","7","8","15","9","4","3","6","4","3","3","3","2","8","3","2","2","1","3","1","6","3","1","1","8","9","1","1","9","1","2","9","5","3","9","9","10","9","9","10","9","9","10","9","4","9","3","9","4","3","4","5","1","9","3","4","6","5","2","8","8","8","2","2","11","4","8","5","26","2","1","atla1278","Ac4"
"0","2","2","0","6","2","3","2","2","9","2","3","3","9","3","9","1","1","4","4","9","9","1","3","2","2","5","3","6","7","4","2","3","2","6","2","1","2","1","1","1","6","3","1","9","6","6","1","6","9","1","2","9","4","3","10","9","9","9","9","10","9","9","10","9","1","9","1","9","3","3","2","3","3","4","3","4","6","2","2","2","4","8","2","2","2","9","8","4","26","6","1","atla1278","Ac5"
"0","1","2","1","6","6","8","8","2","5","3","5","1","1","2","9","1","1","4","3","9","9","1","3","3","3","5","3","6","6","3","3","2","1","6","5","5","2","1","1","1","6","3","1","9","9","6","8","1","9","1","1","3","5","3","10","10","9","9","9","10","9","9","9","9","1","9","1","9","4","2","2","3","1","4","3","4","4","2","2","9","4","8","5","2","9","4","8","4","24","3","2","atla1278","Ac7"
"0","1","4","1","4","1","8","1","1","9","2","6","3","9","3","9","3","1","1","1","9","9","10","1","7","4","2","3","6","7","3","2","1","4","1","3","6","1","1","7","2","8","1","9","9","9","9","9","1","9","1","1","2","4","10","10","10","10","10","9","10","9","9","9","9","1","9","2","9","4","2","1","1","5","1","5","1","5","5","2","3","8","8","2","2","11","4","8","2","99","8","1","atla1278","Ad1"
"0","1","0","3","6","1","8","5","5","8","1","8","9","11","6","1","4","4","1","1","9","9","8","7","15","9","4","5","4","7","3","3","3","2","8","3","4","5","1","7","2","7","1","1","1","1","6","8","1","3","1","6","1","5","3","4","3","9","9","9","9","9","9","9","9","4","9","1","9","4","3","1","1","7","1","7","1","4","2","2","11","4","8","5","2","2","9","8","1","99","3","2","atla1278","Ad10"
"0","1","0","3","6","1","2","5","5","9","2","6","3","9","3","9","4","4","1","1","2","9","1","3","15","9","5","6","6","7","3","2","3","4","6","5","1","5","1","7","2","7","7","1","9","9","6","1","1","5","1","1","1","5","3","10","10","9","9","9","9","9","9","9","9","4","9","1","9","4","2","3","5","7","1","7","1","2","5","2","7","8","8","5","2","9","7","9","6","13","6","1","atla1278","Ad11"
"0","2","0","2","6","1","8","8","5","8","1","8","9","11","6","1","4","4","1","1","9","9","6","4","5","2","5","3","6","5","3","3","1","2","8","6","1","1","1","7","2","6","1","1","9","1","6","1","1","9","1","1","1","5","3","10","9","9","3","9","10","9","9","9","9","1","9","1","9","2","2","3","5","7","1","7","1","2","5","2","7","8","8","5","2","2","7","9","5","13","6","2","atla1278","Ad13"
"0","1","1","1","7","1","2","2","2","5","3","5","1","1","2","9","1","1","4","4","9","9","1","3","2","2","1","3","6","6","3","3","1","2","6","4","6","1","1","3","1","6","3","1","9","9","6","9","3","5","1","1","3","4","3","10","10","9","10","9","9","9","9","9","9","1","9","2","9","3","2","2","3","2","1","5","1","6","5","2","3","8","8","5","2","9","8","8","4","24","8","2","atla1278","Ad14"
"0","1","1","2","6","1","8","4","4","6","2","6","9","11","4","9","3","1","1","1","9","9","8","7","15","9","4","5","4","7","3","2","3","1","5","4","1","5","1","7","2","7","1","1","8","1","8","8","1","6","1","2","1","2","3","9","9","9","9","9","9","9","9","9","9","4","9","1","9","2","2","3","5","6","4","6","4","4","2","2","9","4","8","2","2","11","2","8","5","39","4","2","atla1278","Ad16"
"0","0","3","1","6","1","2","5","5","8","1","8","9","11","3","9","4","3","1","1","9","9","8","7","15","9","5","3","6","7","3","2","3","2","8","3","1","5","1","7","2","6","1","1","1","1","6","8","1","9","1","2","2","5","3","9","9","9","9","9","10","9","9","9","9","4","9","1","9","3","2","6","5","7","2","7","1","3","5","2","9","8","8","2","2","2","4","8","6","13","4","2","atla1278","Ad19"
"0","1","1","2","6","1","8","5","5","8","1","8","9","11","2","9","4","4","1","1","9","9","8","7","15","9","6","5","6","5","5","2","4","2","6","3","1","1","1","7","2","7","1","1","9","1","1","1","3","9","1","1","2","5","3","10","3","3","3","9","10","9","3","9","9","4","9","1","9","4","2","1","1","7","4","7","4","4","2","2","11","3","8","3","2","9","4","8","6","11","4","2","atla1278","Ad2"
"1","1","0","1","7","1","8","5","5","9","1","10","9","1","4","9","1","1","1","1","4","9","7","8","15","9","5","3","6","6","2","2","3","2","5","5","1","5","1","7","2","6","5","1","8","8","6","8","1","5","1","2","2","5","3","9","9","9","9","9","9","9","9","9","9","4","9","1","9","2","3","1","1","7","1","7","1","4","2","2","2","4","8","5","2","2","7","9","6","13","4","1","atla1278","Ad20"
"0","0","2","2","6","1","8","5","5","8","1","8","9","11","6","1","1","1","1","1","4","9","10","1","15","9","4","3","5","7","2","2","4","4","8","5","6","5","1","7","2","6","5","1","9","9","1","1","1","6","1","3","2","4","3","10","10","9","3","3","9","9","9","9","9","4","9","4","9","4","2","6","5","4","1","4","1","3","5","2","8","9","8","5","2","8","8","8","6","39","5","2","atla1278","Ad29"
"0","1","0","3","6","1","8","5","5","8","1","8","2","6","6","1","4","4","1","1","9","9","7","8","15","9","6","6","6","5","5","2","2","1","8","3","6","5","1","7","2","7","1","1","9","8","9","9","2","9","1","9","3","3","3","10","9","10","10","9","10","9","10","9","9","4","9","1","9","1","1","1","1","7","4","7","4","3","2","2","7","4","8","5","2","9","3","8","4","39","2","2","atla1278","Ad3"
"0","1","0","3","6","1","8","5","5","8","1","8","9","11","6","1","4","4","1","1","9","9","8","7","15","9","5","3","6","5","4","3","1","2","6","5","6","5","1","7","2","6","1","1","9","1","6","9","3","9","1","9","1","5","3","10","9","9","10","9","10","9","10","9","9","1","9","1","9","3","2","9","9","7","1","7","1","2","2","2","2","4","8","3","2","9","4","8","1","11","6","2","atla1278","Ad35"
"0","0","0","2","8","1","8","2","2","8","1","8","9","11","2","9","4","4","1","1","9","9","8","7","15","9","4","6","6","7","5","2","1","2","6","3","6","2","1","3","2","7","1","1","3","9","6","9","2","9","1","9","3","3","3","9","10","3","10","9","10","9","10","9","9","3","9","2","9","1","1","6","5","7","1","7","1","2","2","2","3","4","8","5","2","3","9","8","6","11","1","2","atla1278","Ad39"
"0","0","0","3","7","1","8","5","5","8","1","8","9","11","6","1","4","4","1","1","9","9","7","8","15","9","6","5","6","7","4","3","1","3","6","3","7","5","1","7","2","7","1","1","9","1","6","9","3","9","1","9","1","5","3","10","9","3","10","9","10","9","10","9","9","2","9","1","9","1","1","2","4","7","4","7","4","3","5","2","9","7","9","2","2","2","4","8","2","69","5","2","atla1278","Ad4"
"0","0","2","2","6","1","8","5","5","8","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","6","5","4","5","4","2","3","2","2","6","1","3","1","7","2","7","1","1","3","9","1","1","6","6","1","1","1","5","3","9","10","3","3","9","9","3","9","9","9","4","9","1","9","4","2","3","5","7","1","7","1","4","2","2","9","4","8","2","2","11","3","8","1","39","6","2","atla1278","Ad46"
"0","1","1","2","6","1","8","5","5","6","2","6","9","11","3","9","3","1","1","1","2","9","7","8","15","9","5","5","4","7","3","2","3","2","1","1","1","5","1","7","2","7","7","1","8","9","8","1","1","9","1","2","1","2","3","9","10","9","9","9","10","9","9","9","9","1","9","1","9","2","2","6","5","6","4","6","4","1","2","2","9","4","8","5","2","9","8","8","4","39","6","2","atla1278","Ad6"
"0","1","1","1","7","1","8","5","5","6","2","6","1","10","4","9","4","4","1","1","9","9","8","7","15","9","5","5","4","7","7","2","4","2","6","5","1","2","1","7","2","7","1","1","9","1","1","1","1","9","1","1","1","5","3","10","3","3","3","9","10","9","9","9","9","4","9","1","9","4","2","3","5","7","2","7","2","3","2","2","11","3","8","2","2","2","4","8","6","39","6","2","atla1278","Ad7"
"0","1","1","2","6","1","8","5","5","8","1","8","2","6","6","1","4","3","1","1","9","9","7","8","15","9","4","3","4","5","4","3","2","2","5","5","7","2","1","7","2","6","1","1","9","8","5","9","1","9","1","9","2","5","3","10","9","9","10","9","10","9","10","9","9","2","9","1","9","2","2","1","2","7","1","7","1","4","2","2","2","4","8","5","2","9","4","8","2","99","3","2","atla1278","Ad9"
"1","1","1","1","6","5","1","5","5","8","1","8","9","1","6","1","4","4","1","1","9","9","7","8","15","9","6","3","4","6","3","3","1","1","2","5","1","1","1","3","1","6","1","1","9","8","6","9","1","6","1","1","1","5","3","10","9","9","10","9","9","9","9","9","9","1","9","3","9","1","1","9","9","7","4","7","1","6","2","2","11","3","8","5","2","2","4","8","2","11","1","2","atla1278","Ae1"
"0","1","0","3","6","1","8","5","5","8","1","8","9","11","2","9","4","3","1","1","9","9","1","3","15","9","5","5","6","5","3","3","4","2","6","6","1","1","1","7","2","7","1","1","9","1","6","1","1","3","1","1","1","5","3","10","9","9","9","9","9","3","9","9","9","5","9","3","9","2","2","1","1","7","1","7","1","2","2","2","11","3","8","2","2","2","4","3","5","99","3","2","atla1278","Ae10"
"0","0","1","4","5","1","8","7","5","8","1","8","9","11","6","1","4","4","1","1","9","9","1","3","15","9","5","5","6","5","3","3","3","2","6","2","1","2","1","7","2","7","1","1","9","6","1","8","1","5","1","1","1","5","3","10","9","3","9","9","9","9","3","9","9","4","9","1","9","3","2","1","1","7","4","7","4","2","2","2","11","3","8","2","2","2","5","8","4","11","4","2","atla1278","Ae14"
"0","2","2","1","5","1","8","5","5","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","5","3","4","8","1","2","2","2","6","5","6","2","1","3","1","6","1","1","9","8","6","1","1","5","1","2","1","5","3","10","9","9","9","9","9","9","9","9","9","1","9","1","9","1","1","1","2","6","1","6","1","2","5","2","4","1","8","1","2","2","4","8","4","12","6","2","atla1278","Ae17"
"0","1","1","1","7","1","8","5","5","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","5","3","5","8","5","3","1","2","2","6","4","5","1","3","1","6","1","1","1","9","1","8","2","6","1","2","1","5","3","9","10","3","9","9","9","9","9","9","9","2","9","1","9","4","3","1","1","7","4","7","4","6","2","2","2","4","8","5","2","8","9","8","2","99","2","2","atla1278","Ae18"
"0","1","1","3","5","1","8","5","5","8","1","8","9","1","2","9","4","3","3","3","9","9","7","8","15","9","2","3","5","7","2","3","1","2","5","5","5","3","1","7","1","6","2","1","9","8","8","1","1","2","1","6","1","5","3","10","9","9","9","9","9","9","9","9","9","2","9","1","9","2","2","9","9","7","4","2","1","2","5","2","7","8","8","5","2","8","7","9","2","11","1","2","atla1278","Ae2"
"1","1","2","1","5","1","8","7","5","8","1","8","9","11","6","2","4","4","1","1","9","9","7","8","15","9","6","3","5","7","2","3","1","2","2","5","6","1","1","3","1","6","1","1","9","8","6","8","1","5","1","2","1","5","3","10","9","9","9","9","9","9","9","9","9","2","9","3","9","1","1","1","1","1","9","7","4","6","5","2","4","8","8","2","2","10","4","9","2","11","5","2","atla1278","Ae3"
"0","2","2","0","6","1","8","8","5","8","1","8","9","11","2","9","4","3","1","1","9","9","7","8","15","9","8","3","5","7","3","4","2","1","1","4","4","1","1","1","1","6","1","1","9","9","9","9","2","6","1","4","5","5","3","10","10","10","10","9","9","9","9","9","9","1","9","1","9","2","2","7","5","6","2","1","9","6","5","2","2","8","8","3","2","2","6","8","4","59","4","2","atla1278","Ae39"
"1","1","2","0","6","1","8","8","5","8","1","8","9","1","6","2","4","4","2","2","9","9","7","8","15","9","1","3","5","6","2","4","3","2","6","2","5","2","1","3","1","6","2","1","1","9","6","1","1","6","1","2","9","5","3","9","10","9","9","9","9","9","9","10","9","1","9","3","9","2","2","1","2","6","4","6","4","6","5","2","3","8","8","5","2","8","8","8","4","12","3","2","atla1278","Ae4"
"0","1","0","1","8","1","8","5","5","8","1","8","9","11","2","9","3","3","1","1","9","9","7","8","15","9","1","3","6","6","3","4","3","1","6","2","1","2","1","1","1","6","1","1","1","8","6","9","1","9","1","9","1","5","9","3","9","9","10","9","10","9","10","9","9","4","9","1","9","4","2","1","1","7","2","7","2","2","5","2","9","4","8","1","2","9","4","8","2","99","2","2","atla1278","Ae5"
"0","1","1","1","7","1","8","7","5","8","1","8","9","11","2","9","3","3","1","1","9","9","7","8","15","9","8","3","6","7","6","4","4","3","6","5","10","5","1","3","1","6","1","1","8","8","6","8","3","4","1","4","3","5","3","9","9","9","9","9","9","9","9","9","9","4","9","1","9","4","3","1","1","7","2","7","2","1","5","2","2","2","8","2","2","2","4","8","6","11","6","2","atla1278","Ae50"
"0","2","1","0","7","1","8","7","5","8","1","8","9","11","6","2","3","3","1","1","9","9","1","8","15","9","4","3","4","6","4","4","3","1","6","6","1","2","1","7","1","6","1","1","1","9","6","8","3","5","1","5","1","5","3","9","10","9","9","9","9","9","9","9","9","1","9","1","9","2","3","6","5","7","4","7","4","6","2","2","8","4","8","5","2","2","8","8","4","11","1","2","atla1278","Ae7"
"0","0","1","3","6","3","8","5","5","8","1","8","2","6","2","9","4","4","1","1","9","9","1","3","1","1","5","5","4","5","3","3","4","2","6","3","1","1","1","7","2","7","1","1","9","8","3","1","2","9","1","1","1","4","3","10","9","3","9","9","10","3","9","9","9","5","9","3","9","2","2","1","1","7","4","7","4","2","2","2","11","3","8","2","2","2","4","3","6","59","2","2","atla1278","Ae8"
"0","2","1","2","5","1","2","5","5","8","1","8","3","9","2","9","5","5","1","1","9","9","13","2","15","9","2","3","5","7","7","3","4","1","8","4","7","2","1","3","1","6","1","1","1","8","6","8","1","9","1","1","4","5","3","3","9","3","9","9","10","9","9","9","9","4","5","1","9","4","3","1","1","7","4","7","4","2","5","2","9","9","8","2","2","2","4","3","6","13","7","2","atla1278","Af1"
"0","0","0","1","9","1","8","8","5","8","1","8","9","11","2","9","6","3","1","1","9","9","8","7","15","9","6","3","5","6","5","4","2","2","2","4","2","1","1","7","1","6","1","1","9","9","6","9","1","9","9","9","1","5","3","10","10","3","10","9","10","10","10","9","9","1","9","1","9","4","3","1","2","7","1","7","1","3","5","2","2","8","8","2","2","2","9","8","4","69","4","2","atla1278","Af10"
"0","1","2","1","6","1","8","5","5","8","1","8","9","11","6","2","4","3","1","1","9","9","13","2","15","9","5","3","6","7","4","3","2","2","8","6","6","5","1","7","1","6","1","1","1","1","6","1","3","6","1","2","1","5","3","9","9","9","3","9","9","9","9","9","9","1","9","1","9","4","2","1","2","6","4","6","4","6","2","3","2","4","8","2","3","11","4","5","4","12","5","2","mand1469","Af11"
"1","1","1","1","6","1","2","4","6","8","1","8","3","9","2","9","4","3","1","1","9","9","6","4","15","9","1","3","6","7","4","3","2","2","8","6","6","5","1","7","1","6","1","1","1","6","6","9","2","1","1","5","2","5","3","9","3","9","10","9","9","9","9","9","9","2","9","1","9","4","3","6","5","7","4","7","4","6","2","2","2","4","8","5","2","2","8","8","4","11","6","2","mand1469","Af15"
"0","0","0","1","9","1","2","8","5","8","1","8","9","11","5","9","4","3","1","1","9","9","6","4","5","2","4","3","6","7","3","4","2","2","8","2","6","2","1","7","1","6","1","1","9","9","6","1","1","9","1","2","2","4","3","10","10","9","3","9","10","9","9","9","9","1","9","1","9","4","2","1","1","7","1","7","1","6","2","3","9","4","8","2","2","9","9","8","4","13","7","2","atla1278","Af2"
"1","1","0","1","7","2","3","6","6","8","1","8","9","11","2","9","4","4","1","1","9","9","8","7","15","9","4","3","5","7","8","4","4","2","5","6","3","5","1","3","1","6","1","1","1","1","8","8","1","6","1","2","1","3","3","3","3","9","9","9","9","9","9","9","9","4","9","1","9","4","3","1","1","7","4","7","4","3","6","2","9","8","8","2","2","11","9","8","6","99","3","2","atla1278","Af24"
"1","0","3","1","5","1","2","8","6","8","1","8","9","11","2","9","3","3","1","1","9","9","8","7","15","9","4","3","5","8","3","4","2","2","2","6","4","1","1","3","1","6","1","1","9","1","8","1","1","1","1","1","1","5","3","10","9","9","9","9","9","9","9","9","9","2","9","1","9","4","2","4","5","7","4","7","4","2","6","2","2","8","8","5","2","2","4","8","3","25","3","2","atla1278","Af25"
