"Var1","Var2","value"
"Herero","Herero",0
"Zulu","Herero",0.636363636363636
"Tswana","Herero",0.636363636363636
"Ndonga","Herero",0.727272727272727
"Swati","Herero",0.636363636363636
"Tsonga","Herero",0.727272727272727
"Venda","Herero",0.545454545454545
"Kongo","Herero",0.818181818181818
"Kikuyu","Herero",0.636363636363636
"Luganda","Herero",0.727272727272727
"Kinyarwanda","Herero",0.636363636363636
"Kirundi","Herero",0.727272727272727
"Igbo","Herero",0.727272727272727
"Bambara","Herero",0.727272727272727
"Amharic","Herero",0.818181818181818
"Kanuri","Herero",0.636363636363636
"Wolof","Herero",0.727272727272727
"Egyptian Arabic","Herero",0.818181818181818
"Kabyle","Herero",0.727272727272727
"Neapolitan","Herero",0.818181818181818
"Spanish","Herero",0.727272727272727
"English","Herero",0.818181818181818
"French","Herero",0.818181818181818
"Dutch","Herero",0.818181818181818
"Icelandic","Herero",0.636363636363636
"Irish","Herero",0.727272727272727
"Serbian","Herero",0.727272727272727
"Russian","Herero",0.727272727272727
"Bashkir","Herero",0.818181818181818
"Chuvash","Herero",0.818181818181818
"Erzya","Herero",0.727272727272727
"Estonian","Herero",0.818181818181818
"Gagauz","Herero",0.727272727272727
"Latvian","Herero",0.818181818181818
"Vepsian","Herero",0.727272727272727
"Czech","Herero",0.727272727272727
"Bulgarian","Herero",0.727272727272727
"Lithuanian","Herero",0.818181818181818
"Kalmyk","Herero",0.636363636363636
"Armenian","Herero",0.727272727272727
"Kurdish (Sorani)","Herero",0.818181818181818
"Abkhazian","Herero",0.454545454545455
"Turkish","Herero",0.727272727272727
"Hebrew","Herero",0.818181818181818
"Eastern Punjabi","Herero",0.727272727272727
"Kazakh","Herero",0.636363636363636
"Sakha","Herero",0.545454545454545
"Korean","Herero",0.909090909090909
"Nuosu","Herero",0.818181818181818
"Japanese","Herero",0.727272727272727
"Tibetan","Herero",0.727272727272727
"Bengali","Herero",0.818181818181818
"Kashmiri","Herero",0.727272727272727
"Telugu","Herero",0.727272727272727
"Tamil","Herero",0.818181818181818
"Malayalam","Herero",0.818181818181818
"Burmese","Herero",0.818181818181818
"Vietnamese","Herero",0.909090909090909
"Khmer","Herero",0.818181818181818
"Malay","Herero",0.909090909090909
"Thai","Herero",0.909090909090909
"Cebuano","Herero",0.909090909090909
"Banyumasan","Herero",0.818181818181818
"Minangkabau","Herero",0.909090909090909
"Chamorro","Herero",0.727272727272727
"Samoan","Herero",0.909090909090909
"Tongan","Herero",0.909090909090909
"Maori","Herero",0.909090909090909
"Hawaiian","Herero",0.818181818181818
"Cheyenne","Herero",0.727272727272727
"Choctaw","Herero",0.909090909090909
"Muscogee","Herero",0.909090909090909
"Cherokee","Herero",0.818181818181818
"Navajo","Herero",0.818181818181818
"Haitian","Herero",0.727272727272727
"Aymara","Herero",0.818181818181818
"Guarani","Herero",0.818181818181818
"Herero","Zulu",0.636363636363636
"Zulu","Zulu",0
"Tswana","Zulu",0
"Ndonga","Zulu",0.181818181818182
"Swati","Zulu",0.363636363636364
"Tsonga","Zulu",0.181818181818182
"Venda","Zulu",0.454545454545455
"Kongo","Zulu",0.636363636363636
"Kikuyu","Zulu",0.454545454545455
"Luganda","Zulu",0.545454545454545
"Kinyarwanda","Zulu",0.363636363636364
"Kirundi","Zulu",0.636363636363636
"Igbo","Zulu",0.454545454545455
"Bambara","Zulu",0.545454545454545
"Amharic","Zulu",0.636363636363636
"Kanuri","Zulu",0.636363636363636
"Wolof","Zulu",0.363636363636364
"Egyptian Arabic","Zulu",0.636363636363636
"Kabyle","Zulu",0.545454545454545
"Neapolitan","Zulu",0.636363636363636
"Spanish","Zulu",0.545454545454545
"English","Zulu",0.636363636363636
"French","Zulu",0.636363636363636
"Dutch","Zulu",0.636363636363636
"Icelandic","Zulu",0.454545454545455
"Irish","Zulu",0.363636363636364
"Serbian","Zulu",0.454545454545455
"Russian","Zulu",0.545454545454545
"Bashkir","Zulu",0.545454545454545
"Chuvash","Zulu",0.636363636363636
"Erzya","Zulu",0.545454545454545
"Estonian","Zulu",0.636363636363636
"Gagauz","Zulu",0.545454545454545
"Latvian","Zulu",0.636363636363636
"Vepsian","Zulu",0.636363636363636
"Czech","Zulu",0.545454545454545
"Bulgarian","Zulu",0.545454545454545
"Lithuanian","Zulu",0.454545454545455
"Kalmyk","Zulu",0.454545454545455
"Armenian","Zulu",0.545454545454545
"Kurdish (Sorani)","Zulu",0.454545454545455
"Abkhazian","Zulu",0.636363636363636
"Turkish","Zulu",0.454545454545455
"Hebrew","Zulu",0.636363636363636
"Eastern Punjabi","Zulu",0.545454545454545
"Kazakh","Zulu",0.454545454545455
"Sakha","Zulu",0.545454545454545
"Korean","Zulu",0.727272727272727
"Nuosu","Zulu",0.545454545454545
"Japanese","Zulu",0.545454545454545
"Tibetan","Zulu",0.454545454545455
"Bengali","Zulu",0.636363636363636
"Kashmiri","Zulu",0.727272727272727
"Telugu","Zulu",0.545454545454545
"Tamil","Zulu",0.636363636363636
"Malayalam","Zulu",0.636363636363636
"Burmese","Zulu",0.636363636363636
"Vietnamese","Zulu",0.727272727272727
"Khmer","Zulu",0.818181818181818
"Malay","Zulu",0.727272727272727
"Thai","Zulu",0.727272727272727
"Cebuano","Zulu",0.727272727272727
"Banyumasan","Zulu",0.636363636363636
"Minangkabau","Zulu",0.727272727272727
"Chamorro","Zulu",0.363636363636364
"Samoan","Zulu",0.727272727272727
"Tongan","Zulu",0.727272727272727
"Maori","Zulu",0.636363636363636
"Hawaiian","Zulu",0.818181818181818
"Cheyenne","Zulu",0.727272727272727
"Choctaw","Zulu",0.636363636363636
"Muscogee","Zulu",0.636363636363636
"Cherokee","Zulu",0.545454545454545
"Navajo","Zulu",0.636363636363636
"Haitian","Zulu",0.545454545454545
"Aymara","Zulu",0.545454545454545
"Guarani","Zulu",0.454545454545455
"Herero","Tswana",0.636363636363636
"Zulu","Tswana",0
"Tswana","Tswana",0
"Ndonga","Tswana",0.181818181818182
"Swati","Tswana",0.363636363636364
"Tsonga","Tswana",0.181818181818182
"Venda","Tswana",0.454545454545455
"Kongo","Tswana",0.636363636363636
"Kikuyu","Tswana",0.454545454545455
"Luganda","Tswana",0.545454545454545
"Kinyarwanda","Tswana",0.363636363636364
"Kirundi","Tswana",0.636363636363636
"Igbo","Tswana",0.454545454545455
"Bambara","Tswana",0.545454545454545
"Amharic","Tswana",0.636363636363636
"Kanuri","Tswana",0.636363636363636
"Wolof","Tswana",0.363636363636364
"Egyptian Arabic","Tswana",0.636363636363636
"Kabyle","Tswana",0.545454545454545
"Neapolitan","Tswana",0.636363636363636
"Spanish","Tswana",0.545454545454545
"English","Tswana",0.636363636363636
"French","Tswana",0.636363636363636
"Dutch","Tswana",0.636363636363636
"Icelandic","Tswana",0.454545454545455
"Irish","Tswana",0.363636363636364
"Serbian","Tswana",0.454545454545455
"Russian","Tswana",0.545454545454545
"Bashkir","Tswana",0.545454545454545
"Chuvash","Tswana",0.636363636363636
"Erzya","Tswana",0.545454545454545
"Estonian","Tswana",0.636363636363636
"Gagauz","Tswana",0.545454545454545
"Latvian","Tswana",0.636363636363636
"Vepsian","Tswana",0.636363636363636
"Czech","Tswana",0.545454545454545
"Bulgarian","Tswana",0.545454545454545
"Lithuanian","Tswana",0.454545454545455
"Kalmyk","Tswana",0.454545454545455
"Armenian","Tswana",0.545454545454545
"Kurdish (Sorani)","Tswana",0.454545454545455
"Abkhazian","Tswana",0.636363636363636
"Turkish","Tswana",0.454545454545455
"Hebrew","Tswana",0.636363636363636
"Eastern Punjabi","Tswana",0.545454545454545
"Kazakh","Tswana",0.454545454545455
"Sakha","Tswana",0.545454545454545
"Korean","Tswana",0.727272727272727
"Nuosu","Tswana",0.545454545454545
"Japanese","Tswana",0.545454545454545
"Tibetan","Tswana",0.454545454545455
"Bengali","Tswana",0.636363636363636
"Kashmiri","Tswana",0.727272727272727
"Telugu","Tswana",0.545454545454545
"Tamil","Tswana",0.636363636363636
"Malayalam","Tswana",0.636363636363636
"Burmese","Tswana",0.636363636363636
"Vietnamese","Tswana",0.727272727272727
"Khmer","Tswana",0.818181818181818
"Malay","Tswana",0.727272727272727
"Thai","Tswana",0.727272727272727
"Cebuano","Tswana",0.727272727272727
"Banyumasan","Tswana",0.636363636363636
"Minangkabau","Tswana",0.727272727272727
"Chamorro","Tswana",0.363636363636364
"Samoan","Tswana",0.727272727272727
"Tongan","Tswana",0.727272727272727
"Maori","Tswana",0.636363636363636
"Hawaiian","Tswana",0.818181818181818
"Cheyenne","Tswana",0.727272727272727
"Choctaw","Tswana",0.636363636363636
"Muscogee","Tswana",0.636363636363636
"Cherokee","Tswana",0.545454545454545
"Navajo","Tswana",0.636363636363636
"Haitian","Tswana",0.545454545454545
"Aymara","Tswana",0.545454545454545
"Guarani","Tswana",0.454545454545455
"Herero","Ndonga",0.727272727272727
"Zulu","Ndonga",0.181818181818182
"Tswana","Ndonga",0.181818181818182
"Ndonga","Ndonga",0
"Swati","Ndonga",0.454545454545455
"Tsonga","Ndonga",0
"Venda","Ndonga",0.545454545454545
"Kongo","Ndonga",0.545454545454545
"Kikuyu","Ndonga",0.454545454545455
"Luganda","Ndonga",0.454545454545455
"Kinyarwanda","Ndonga",0.363636363636364
"Kirundi","Ndonga",0.454545454545455
"Igbo","Ndonga",0.545454545454545
"Bambara","Ndonga",0.454545454545455
"Amharic","Ndonga",0.454545454545455
"Kanuri","Ndonga",0.545454545454545
"Wolof","Ndonga",0.181818181818182
"Egyptian Arabic","Ndonga",0.454545454545455
"Kabyle","Ndonga",0.545454545454545
"Neapolitan","Ndonga",0.545454545454545
"Spanish","Ndonga",0.545454545454545
"English","Ndonga",0.454545454545455
"French","Ndonga",0.545454545454545
"Dutch","Ndonga",0.454545454545455
"Icelandic","Ndonga",0.545454545454545
"Irish","Ndonga",0.545454545454545
"Serbian","Ndonga",0.636363636363636
"Russian","Ndonga",0.545454545454545
"Bashkir","Ndonga",0.636363636363636
"Chuvash","Ndonga",0.727272727272727
"Erzya","Ndonga",0.636363636363636
"Estonian","Ndonga",0.454545454545455
"Gagauz","Ndonga",0.545454545454545
"Latvian","Ndonga",0.545454545454545
"Vepsian","Ndonga",0.545454545454545
"Czech","Ndonga",0.545454545454545
"Bulgarian","Ndonga",0.636363636363636
"Lithuanian","Ndonga",0.454545454545455
"Kalmyk","Ndonga",0.363636363636364
"Armenian","Ndonga",0.545454545454545
"Kurdish (Sorani)","Ndonga",0.454545454545455
"Abkhazian","Ndonga",0.727272727272727
"Turkish","Ndonga",0.636363636363636
"Hebrew","Ndonga",0.454545454545455
"Eastern Punjabi","Ndonga",0.636363636363636
"Kazakh","Ndonga",0.545454545454545
"Sakha","Ndonga",0.636363636363636
"Korean","Ndonga",0.727272727272727
"Nuosu","Ndonga",0.545454545454545
"Japanese","Ndonga",0.636363636363636
"Tibetan","Ndonga",0.636363636363636
"Bengali","Ndonga",0.636363636363636
"Kashmiri","Ndonga",0.636363636363636
"Telugu","Ndonga",0.545454545454545
"Tamil","Ndonga",0.636363636363636
"Malayalam","Ndonga",0.454545454545455
"Burmese","Ndonga",0.727272727272727
"Vietnamese","Ndonga",0.727272727272727
"Khmer","Ndonga",0.818181818181818
"Malay","Ndonga",0.727272727272727
"Thai","Ndonga",0.636363636363636
"Cebuano","Ndonga",0.727272727272727
"Banyumasan","Ndonga",0.727272727272727
"Minangkabau","Ndonga",0.636363636363636
"Chamorro","Ndonga",0.272727272727273
"Samoan","Ndonga",0.727272727272727
"Tongan","Ndonga",0.727272727272727
"Maori","Ndonga",0.636363636363636
"Hawaiian","Ndonga",0.818181818181818
"Cheyenne","Ndonga",0.818181818181818
"Choctaw","Ndonga",0.636363636363636
"Muscogee","Ndonga",0.636363636363636
"Cherokee","Ndonga",0.545454545454545
"Navajo","Ndonga",0.636363636363636
"Haitian","Ndonga",0.636363636363636
"Aymara","Ndonga",0.363636363636364
"Guarani","Ndonga",0.454545454545455
"Herero","Swati",0.636363636363636
"Zulu","Swati",0.363636363636364
"Tswana","Swati",0.363636363636364
"Ndonga","Swati",0.454545454545455
"Swati","Swati",0
"Tsonga","Swati",0.454545454545455
"Venda","Swati",0.272727272727273
"Kongo","Swati",0.545454545454545
"Kikuyu","Swati",0.636363636363636
"Luganda","Swati",0.727272727272727
"Kinyarwanda","Swati",0.454545454545455
"Kirundi","Swati",0.727272727272727
"Igbo","Swati",0.636363636363636
"Bambara","Swati",0.636363636363636
"Amharic","Swati",0.636363636363636
"Kanuri","Swati",0.454545454545455
"Wolof","Swati",0.454545454545455
"Egyptian Arabic","Swati",0.636363636363636
"Kabyle","Swati",0.636363636363636
"Neapolitan","Swati",0.727272727272727
"Spanish","Swati",0.636363636363636
"English","Swati",0.636363636363636
"French","Swati",0.636363636363636
"Dutch","Swati",0.636363636363636
"Icelandic","Swati",0.727272727272727
"Irish","Swati",0.636363636363636
"Serbian","Swati",0.545454545454545
"Russian","Swati",0.636363636363636
"Bashkir","Swati",0.636363636363636
"Chuvash","Swati",0.727272727272727
"Erzya","Swati",0.545454545454545
"Estonian","Swati",0.636363636363636
"Gagauz","Swati",0.545454545454545
"Latvian","Swati",0.636363636363636
"Vepsian","Swati",0.454545454545455
"Czech","Swati",0.636363636363636
"Bulgarian","Swati",0.545454545454545
"Lithuanian","Swati",0.727272727272727
"Kalmyk","Swati",0.636363636363636
"Armenian","Swati",0.636363636363636
"Kurdish (Sorani)","Swati",0.727272727272727
"Abkhazian","Swati",0.545454545454545
"Turkish","Swati",0.545454545454545
"Hebrew","Swati",0.727272727272727
"Eastern Punjabi","Swati",0.545454545454545
"Kazakh","Swati",0.636363636363636
"Sakha","Swati",0.636363636363636
"Korean","Swati",0.636363636363636
"Nuosu","Swati",0.545454545454545
"Japanese","Swati",0.636363636363636
"Tibetan","Swati",0.545454545454545
"Bengali","Swati",0.545454545454545
"Kashmiri","Swati",0.454545454545455
"Telugu","Swati",0.636363636363636
"Tamil","Swati",0.545454545454545
"Malayalam","Swati",0.636363636363636
"Burmese","Swati",0.636363636363636
"Vietnamese","Swati",0.636363636363636
"Khmer","Swati",0.636363636363636
"Malay","Swati",0.636363636363636
"Thai","Swati",0.818181818181818
"Cebuano","Swati",0.818181818181818
"Banyumasan","Swati",0.636363636363636
"Minangkabau","Swati",0.727272727272727
"Chamorro","Swati",0.454545454545455
"Samoan","Swati",0.818181818181818
"Tongan","Swati",0.818181818181818
"Maori","Swati",0.727272727272727
"Hawaiian","Swati",0.909090909090909
"Cheyenne","Swati",0.818181818181818
"Choctaw","Swati",0.727272727272727
"Muscogee","Swati",0.727272727272727
"Cherokee","Swati",0.636363636363636
"Navajo","Swati",0.727272727272727
"Haitian","Swati",0.636363636363636
"Aymara","Swati",0.454545454545455
"Guarani","Swati",0.545454545454545
"Herero","Tsonga",0.727272727272727
"Zulu","Tsonga",0.181818181818182
"Tswana","Tsonga",0.181818181818182
"Ndonga","Tsonga",0
"Swati","Tsonga",0.454545454545455
"Tsonga","Tsonga",0
"Venda","Tsonga",0.545454545454545
"Kongo","Tsonga",0.545454545454545
"Kikuyu","Tsonga",0.454545454545455
"Luganda","Tsonga",0.454545454545455
"Kinyarwanda","Tsonga",0.363636363636364
"Kirundi","Tsonga",0.454545454545455
"Igbo","Tsonga",0.545454545454545
"Bambara","Tsonga",0.454545454545455
"Amharic","Tsonga",0.454545454545455
"Kanuri","Tsonga",0.545454545454545
"Wolof","Tsonga",0.181818181818182
"Egyptian Arabic","Tsonga",0.454545454545455
"Kabyle","Tsonga",0.545454545454545
"Neapolitan","Tsonga",0.545454545454545
"Spanish","Tsonga",0.545454545454545
"English","Tsonga",0.454545454545455
"French","Tsonga",0.545454545454545
"Dutch","Tsonga",0.454545454545455
"Icelandic","Tsonga",0.545454545454545
"Irish","Tsonga",0.545454545454545
"Serbian","Tsonga",0.636363636363636
"Russian","Tsonga",0.545454545454545
"Bashkir","Tsonga",0.636363636363636
"Chuvash","Tsonga",0.727272727272727
"Erzya","Tsonga",0.636363636363636
"Estonian","Tsonga",0.454545454545455
"Gagauz","Tsonga",0.545454545454545
"Latvian","Tsonga",0.545454545454545
"Vepsian","Tsonga",0.545454545454545
"Czech","Tsonga",0.545454545454545
"Bulgarian","Tsonga",0.636363636363636
"Lithuanian","Tsonga",0.454545454545455
"Kalmyk","Tsonga",0.363636363636364
"Armenian","Tsonga",0.545454545454545
"Kurdish (Sorani)","Tsonga",0.454545454545455
"Abkhazian","Tsonga",0.727272727272727
"Turkish","Tsonga",0.636363636363636
"Hebrew","Tsonga",0.454545454545455
"Eastern Punjabi","Tsonga",0.636363636363636
"Kazakh","Tsonga",0.545454545454545
"Sakha","Tsonga",0.636363636363636
"Korean","Tsonga",0.727272727272727
"Nuosu","Tsonga",0.545454545454545
"Japanese","Tsonga",0.636363636363636
"Tibetan","Tsonga",0.636363636363636
"Bengali","Tsonga",0.636363636363636
"Kashmiri","Tsonga",0.636363636363636
"Telugu","Tsonga",0.545454545454545
"Tamil","Tsonga",0.636363636363636
"Malayalam","Tsonga",0.454545454545455
"Burmese","Tsonga",0.727272727272727
"Vietnamese","Tsonga",0.727272727272727
"Khmer","Tsonga",0.818181818181818
"Malay","Tsonga",0.727272727272727
"Thai","Tsonga",0.636363636363636
"Cebuano","Tsonga",0.727272727272727
"Banyumasan","Tsonga",0.727272727272727
"Minangkabau","Tsonga",0.636363636363636
"Chamorro","Tsonga",0.272727272727273
"Samoan","Tsonga",0.727272727272727
"Tongan","Tsonga",0.727272727272727
"Maori","Tsonga",0.636363636363636
"Hawaiian","Tsonga",0.818181818181818
"Cheyenne","Tsonga",0.818181818181818
"Choctaw","Tsonga",0.636363636363636
"Muscogee","Tsonga",0.636363636363636
"Cherokee","Tsonga",0.545454545454545
"Navajo","Tsonga",0.636363636363636
"Haitian","Tsonga",0.636363636363636
"Aymara","Tsonga",0.363636363636364
"Guarani","Tsonga",0.454545454545455
"Herero","Venda",0.545454545454545
"Zulu","Venda",0.454545454545455
"Tswana","Venda",0.454545454545455
"Ndonga","Venda",0.545454545454545
"Swati","Venda",0.272727272727273
"Tsonga","Venda",0.545454545454545
"Venda","Venda",0
"Kongo","Venda",0.636363636363636
"Kikuyu","Venda",0.363636363636364
"Luganda","Venda",0.454545454545455
"Kinyarwanda","Venda",0.181818181818182
"Kirundi","Venda",0.454545454545455
"Igbo","Venda",0.727272727272727
"Bambara","Venda",0.363636363636364
"Amharic","Venda",0.454545454545455
"Kanuri","Venda",0.181818181818182
"Wolof","Venda",0.545454545454545
"Egyptian Arabic","Venda",0.545454545454545
"Kabyle","Venda",0.454545454545455
"Neapolitan","Venda",0.545454545454545
"Spanish","Venda",0.454545454545455
"English","Venda",0.454545454545455
"French","Venda",0.454545454545455
"Dutch","Venda",0.454545454545455
